id,goals,expectedGoals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,penaltyConceded,clearances,errorLeadToGoal,errorLeadToShot,ownGoals,dribbledPast,cleanSheet,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,passToAssist,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,matchesStarted,saves,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,team,name,position,value
1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,deportivo-alaves,eneko-ortiz,D,140000
2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,2,0,0,2,0,0,0,0,0,0,0,82,4,86,95.35,67,15,0,0,0,0,1,100,0,0,0,4,80,0,0,4,80,90,2,1,0,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,celta-vigo,yoel-lago,M,185000
3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,11,2,13,84.62,8,3,2,0,0,0,1,100,0,0,0,1,100,0,0,1,100,19,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,celta-vigo,javier-rueda,D,415000
4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,2,0,0,1,0,0,0,0,0,0,0,6,0,6,100,1,5,1,0,0,0,0,0,0,0,0,2,100,0,0,2,100,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,valencia,ruben-iranzo,D,290000
5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,1,0,0,0,0,0,0,0,4,5,9,44.44,2,2,0,0,0,0,2,28.57,0,0,0,0,0,0,0,0,0,21,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,getafe,daniel-fuzato,G,875000
6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,16,11,27,59.26,16,0,0,0,0,0,4,28.57,0,0,0,0,0,0,0,0,0,90,0,0,0,11,1,1,5,0,0,2,3,1,0,0,0,0,1,0,mallorca,ivan-cuellar,G,110000
7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,2,0,0,0,0,0,0,0,21,14,35,60,20,1,1,0,0,0,2,13.33,0,0,0,0,0,0,0,0,0,90,0,0,0,14,1,1,0,0,0,0,0,1,0,1,1,1,0,0,rayo-vallecano,dani-cardenas,G,1700000
8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,100,0,0,1,100,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cadiz,borja-vazquez,F,52000
9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,4,0,0,0,1,0,0,0,7,3,10,70,5,2,0,0,0,0,1,33.33,0,0,0,0,0,1,100,1,50,23,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,almeria,sanz-paco,D,23000
10,0,,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,1,0,0,1,0,0,0,0,0,0,0,6,2,8,75,2,4,3,0,0,0,0,0,0,0,0,2,100,0,0,2,100,30,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,granada,miguel-angel-brau,D,205000
11,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,3,0,0,0,0,0,0,2,0,0,0,4,2,6,66.67,1,4,2,0,1,100,0,0,0,0,0,4,66.67,0,0,4,66.67,18,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,granada,pablo-saenz,F,215000
12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,3,0,0,0,0,0,0,0,5,2,7,71.43,4,1,0,0,0,0,1,33.33,0,0,0,0,0,1,100,1,100,23,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,real-sociedad,vicente-jon-martin,D,1900000
13,0,0.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,2,1,3,66.67,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,athletic-club,olabarrieta-aingeru,F,535000
14,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,4,0,0,0,1,0,0,0,60,19,79,75.95,41,19,4,0,0,0,4,26.67,0,0,0,1,25,4,40,5,35.71,180,1,1,1,21,2,2,0,0,0,0,0,3,0,0,0,0,0,0,getafe,nabil-aberdin,D,560000
15,0,0.03,0,2,40,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,3,0,0,0,0,0,0,3,0,2,1,24,2,26,92.31,13,12,6,2,1,25,1,100,0,0,0,6,42.86,0,0,6,37.5,122,1,2,1,18,3,2,0,0,0,0,0,4,0,0,0,0,0,0,granada,sergio-rodelas,,
16,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,1,0,0,0,1,0,0,0,67,22,89,75.28,51,16,3,0,0,0,20,47.62,0,0,0,0,0,0,0,0,0,270,0,0,0,23,3,3,12,2,0,8,4,11,0,0,4,4,0,0,granada,marc-martinez,G,285000
17,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,5,0,0,0,0,0,0,1,0,0,0,12,3,15,80,8,4,1,0,0,0,0,0,0,0,0,6,75,0,0,6,75,16,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,real-madrid,martin-mario,M,535000
18,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,osasuna,max-svensson,F,425000
19,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,3,0,0,0,0,0,0,0,2,4,6,33.33,2,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,50,13,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,osasuna,jorge-moreno,D,515000
20,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28,0,0,0,5,0,0,0,0,1,0,0,68,42,110,61.82,34,34,17,0,0,0,38,47.5,0,1,0,0,0,2,100,2,100,360,0,0,0,42,4,4,16,0,0,11,5,8,0,2,3,3,4,0,deportivo-alaves,jesus-owono,G,1000000
21,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,2,0,0,0,0,0,0,0,9,5,14,64.29,8,1,0,0,0,0,2,28.57,0,0,0,0,0,1,100,1,100,56,0,0,0,5,1,0,2,0,0,1,1,1,0,2,0,0,0,0,valencia,cristian-rivero,G,190000
22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,osasuna,xabi-huarte,M,260000
23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,0,0,3,1,0,88,10,98,89.8,86,2,2,1,0,0,13,56.52,0,0,0,2,100,1,100,3,100,333,1,0,0,10,4,4,16,0,0,8,7,0,0,2,2,2,2,0,real-madrid,thibaut-courtois,G,24000000
24,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,getafe,jeremy-jorge,F,205000
25,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,2,0,0,0,0,0,0,0,11,18,29,37.93,8,3,1,0,0,0,4,18.18,0,0,0,1,100,0,0,1,50,79,1,0,0,18,2,1,9,0,0,4,5,2,1,2,1,1,1,0,valencia,jaume-domenech,G,775000
26,0,0.08,0,2,66.67,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73,2,0,0,0,0,0,0,4,0,1,0,36,7,43,83.72,5,31,17,4,0,0,0,0,0,0,0,5,38.46,0,0,5,35.71,135,1,1,2,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,getafe,alberto-risco,M,190000
27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,50,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,atletico-madrid,abde-raihani,F,330000
28,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,33.33,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,getafe,tallal-yassin,F,105000
29,0,0.02,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,7,1,8,87.5,2,5,3,0,0,0,0,0,0,0,0,1,50,0,0,1,50,24,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,girona-fc,toni-villa,M,1100000
30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,2,0,0,0,0,0,0,0,0,0,0,2,3,5,40,0,2,2,0,0,0,0,0,0,0,0,2,50,2,50,4,50,9,0,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,osasuna,asier-osambela,F,515000
31,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,2,0,0,0,0,1,0,0,47,33,80,58.75,30,17,4,0,0,0,19,36.54,0,0,0,0,0,1,100,1,100,236,0,0,0,33,4,2,8,0,0,5,3,2,2,2,2,2,2,0,athletic-club,julen-agirrezabala,G,10800000
32,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,1,0,0,21,8,29,72.41,11,10,4,0,0,0,11,57.89,0,0,0,0,0,0,0,0,0,90,0,0,0,8,1,1,4,0,0,2,2,0,0,0,0,0,0,0,mallorca,dominik-greif,G,3800000
33,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,1,1,0,1,0,0,0,0,0,0,0,6,0,6,100,1,5,3,0,0,0,0,0,0,0,0,3,100,0,0,3,100,18,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,barcelona,marc-casado,M,14500000
34,0,0.17,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84,19,13,0,8,0,0,0,6,1,0,0,188,29,217,86.64,129,59,12,1,0,0,5,55.56,0,3,0,23,56.1,3,42.86,26,54.17,439,4,8,3,36,7,4,0,0,0,0,0,7,0,0,0,0,0,0,almeria,pena-marcos,,
35,0,0.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6,1,0,2,0,0,0,2,0,1,2,190,14,204,93.14,78,113,55,6,1,11.11,2,33.33,0,1,0,7,46.67,0,0,7,41.18,257,1,4,2,25,5,3,0,0,0,0,0,2,2,0,0,0,0,0,celta-vigo,damian-rodriguez,M,2900000
36,0,,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,1,0,0,0,0,0,0,0,0,0,0,7,3,10,70,0,7,5,0,0,0,0,0,0,0,0,4,80,0,0,4,80,31,2,0,0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,girona-fc,jastin-garcia,,
37,0,0.17,0,1,100,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,8,7,0,15,0,0,0,0,1,0,0,141,38,179,78.77,101,40,12,0,0,0,11,37.93,0,0,0,15,78.95,8,53.33,23,67.65,429,6,4,0,42,6,5,0,0,0,0,0,8,0,0,0,0,0,0,cadiz,aiham-ousou,D,1700000
38,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1,0,0,1,0,0,0,0,0,0,0,3,0,3,100,0,3,2,0,0,0,0,0,0,0,0,1,33.33,0,0,1,20,12,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,atletico-madrid,salim-el-jebari,M,485000
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,1,0,0,0,0,0,0,0,12,2,14,85.71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,villarreal,stefan-lekovic,D,2000000
40,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66.67,0,0,2,66.67,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,real-madrid,alvaro-rodriguez,F,3200000
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,50,2,66.67,16,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,osasuna,inigo-arguibide,F,160000
42,0,0.02,0,1,33.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64,2,2,0,3,0,0,0,2,0,0,0,135,21,156,86.54,74,61,17,0,0,0,3,33.33,0,0,0,6,50,4,100,10,62.5,173,5,0,2,35,8,1,0,0,0,0,0,2,0,0,0,0,0,0,las-palmas,jose-campana,M,1500000
43,0,0.44,1,1,33.33,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6.55,1,0,0,0,0,0,0,0,0,1,0,26,13,39,66.67,8,18,11,3,0,0,0,0,0,1,0,5,33.33,3,30,8,32,195,3,4,4,30,4,2,0,0,0,0,0,2,0,0,0,0,0,0,real-betis,cedric-bakambu,F,2400000
44,0,0.23,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,1,0,0,1,0,0,0,1,0,0,0,4,2,6,66.67,2,2,2,0,0,0,0,0,0,0,0,2,33.33,3,75,5,50,47,1,4,0,5,6,0,0,0,0,0,0,0,2,0,0,0,0,0,sevilla,alejo-veliz,F,9400000
45,0,0.03,0,2,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,5,3,0,0,0,0,0,1,0,0,0,45,2,47,95.74,23,22,12,1,0,0,5,100,0,0,0,7,77.78,3,60,10,71.43,87,0,2,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,cadiz,diadie-samassekou,M,970000
46,1,0.94,0,8,29.63,20,7,8,5,5,0,0,1,0,0,1,0,0,1,0,0,2,0,0,6.92,5,1,0,1,0,0,0,3,0,0,0,162,39,201,80.6,42,123,83,6,3,33.33,12,75,1,4,0,34,49.28,4,57.14,38,50,574,21,7,6,89,11,6,0,0,0,0,0,5,0,0,0,0,0,0,villarreal,bertrand-traore,F,8500000
47,1,0.18,1,13,72.22,8,2,6,0,12.5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6.77,17,4,0,24,0,2,0,8,0,0,0,241,76,317,76.03,145,99,40,7,3,18.75,18,42.86,0,1,1,42,68.85,2,25,44,63.77,819,12,4,3,107,11,9,0,0,0,0,0,13,2,0,0,0,0,0,almeria,bruno-langa,D,1600000
48,0,0.04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84,8,11,0,48,0,0,0,0,1,0,0,181,15,196,92.35,150,31,2,1,0,0,10,52.63,0,2,0,10,55.56,14,60.87,24,58.54,571,2,7,0,19,9,8,0,0,0,0,0,7,3,0,0,0,0,0,almeria,aleksandar-radovanovic,D,725000
49,0,0.12,0,8,57.14,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.66,13,2,0,5,0,0,0,8,0,3,1,125,46,171,73.1,53,73,49,5,1,16.67,2,22.22,0,2,0,33,47.14,14,48.28,47,47.47,591,12,13,10,83,11,7,0,0,0,0,0,9,0,0,0,0,0,0,granada,kamil-jozwiak,M,1600000
50,0,1.59,1,21,65.63,10,7,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.85,4,3,0,2,0,0,0,3,0,1,0,70,26,96,72.92,23,52,29,7,5,25,6,85.71,0,0,0,30,60,3,75,33,61.11,350,5,1,5,74,11,4,0,0,0,0,0,1,0,0,0,0,0,0,mallorca,nemanja-radonjic,M,3000000
51,0,0.34,0,4,33.33,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.75,20,4,0,10,0,0,0,5,0,2,2,149,52,201,74.13,54,95,47,5,0,0,8,53.33,0,3,1,46,55.42,11,42.31,57,52.29,618,23,19,6,84,14,8,0,0,0,0,0,11,2,0,0,0,0,0,getafe,ilaix-moriba,M,2700000
52,0,1.71,3,13,48.15,17,6,8,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.69,5,7,0,9,0,0,0,9,0,2,0,95,41,136,69.85,31,69,42,7,5,27.78,3,42.86,0,1,0,29,42.03,10,50,39,43.82,646,11,11,7,101,15,5,0,0,0,0,0,10,1,0,0,0,0,0,valencia,peter-gonzalez,M,2800000
53,0,,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,2,0,0,0,0,0,0,0,6,3,9,66.67,4,2,1,0,0,0,0,0,0,0,0,1,50,0,0,1,50,36,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sevilla,diego-hormigo,D,195000
54,3,1.82,2,11,44,17,6,3,8,17.65,0,0,0,0,0,3,0,0,2,1,1,4,0,0,7.18,24,22,0,6,0,2,0,10,1,4,2,474,131,605,78.35,157,332,181,23,15,29.41,25,52.08,0,2,0,49,50,11,55,60,50.85,1153,14,13,13,225,15,14,0,0,0,0,0,18,2,0,0,0,0,0,real-betis,pablo-fornals,M,14700000
55,0,0.11,0,4,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64,15,3,0,16,0,0,0,7,1,1,1,305,56,361,84.49,172,133,67,1,0,0,12,37.5,0,3,0,23,44.23,13,56.52,36,48,746,4,14,4,103,12,10,0,0,0,0,0,11,1,0,0,0,0,0,celta-vigo,javier-manquillo,D,1900000
56,1,1.44,2,3,42.86,8,2,4,2,12.5,0,0,0,0,0,1,0,0,0,1,0,3,0,0,6.53,6,3,0,3,0,0,0,2,0,1,0,58,30,88,65.91,26,34,18,2,2,20,4,66.67,0,1,0,12,42.86,5,55.56,17,45.95,330,3,2,8,60,10,2,0,0,0,0,0,7,1,0,0,0,0,0,celta-vigo,tadeo-allende,F,2900000
57,3,2.69,1,9,40.91,14,7,5,2,21.43,0,0,0,0,0,3,0,1,0,2,0,13,0,0,6.76,9,6,0,3,0,0,0,7,1,2,1,178,44,222,80.18,69,110,58,11,1,50,3,50,0,3,0,29,32.58,8,24.24,37,30.33,872,11,24,17,103,16,9,0,0,0,0,0,15,0,0,0,0,0,0,cadiz,juanmi,F,5500000
58,0,0.56,0,0,0,9,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.64,3,1,0,4,0,0,0,1,0,0,0,28,16,44,63.64,13,15,10,2,0,0,0,0,0,0,0,7,35,17,73.91,24,55.81,236,4,8,7,38,8,2,0,0,0,0,0,4,0,0,0,0,0,0,deportivo-alaves,panichelli-joaquin,F,545000
59,1,0.31,0,2,25,5,2,2,1,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6.68,5,3,0,1,0,0,0,2,0,0,0,33,15,48,68.75,12,25,13,0,4,33.33,1,25,0,2,0,8,42.11,4,80,12,50,196,1,2,1,35,9,2,0,0,0,0,0,4,0,0,0,0,0,0,granada,theo-corbeanu,M,1100000
60,2,2.46,2,12,46.15,17,6,4,7,11.76,0,0,1,0,0,2,0,0,0,2,0,5,0,0,6.77,29,4,0,4,0,0,0,15,1,1,1,198,64,262,75.57,61,143,80,18,6,20,3,42.86,0,0,1,62,46.62,9,29.03,71,43.29,1220,21,22,20,170,15,14,0,0,0,0,0,28,2,0,0,0,0,0,granada,facundo-pellistri,M,9700000
61,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,1,1,0,0,0,0,0,0,54,21,75,72,46,8,1,0,0,0,16,43.24,0,0,1,0,0,0,0,0,0,152,0,0,0,22,2,1,1,0,0,0,1,3,0,0,1,1,1,0,las-palmas,aaron-escandell,G,965000
62,0,,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,2,0,0,0,0,0,0,1,0,0,0,118,8,126,93.65,63,55,24,0,0,0,5,71.43,0,1,0,4,50,1,33.33,5,45.45,121,1,1,2,12,6,1,0,0,0,0,0,1,0,0,0,0,0,0,las-palmas,fabio-gonzalez,M,545000
63,0,0.11,0,13,72.22,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,16,10,0,7,0,0,0,8,0,2,0,230,39,269,85.5,109,121,67,6,0,0,7,50,0,4,0,50,52.08,10,66.67,60,54.05,521,22,19,15,87,15,4,0,0,0,0,0,8,0,0,0,0,0,0,rayo-vallecano,miguel-crespo,M,3300000
64,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,1,6,0,2,0,0,0,1,0,0,0,75,14,89,84.27,39,36,15,2,0,0,0,0,0,2,0,2,16.67,1,14.29,3,15.79,159,1,7,2,25,5,2,0,0,0,0,0,2,0,0,0,0,0,0,atletico-madrid,arthur-vermeeren,M,24000000
65,1,0.59,0,3,37.5,5,2,0,3,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.62,17,0,0,7,0,0,0,3,0,0,0,144,39,183,78.69,64,80,37,6,0,0,5,27.78,0,4,0,31,51.67,6,46.15,37,50.68,662,11,17,4,63,14,8,0,0,0,0,0,8,0,0,0,0,0,0,getafe,yellu-santiago,M,905000
66,0,0.16,0,1,33.33,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,8,1,0,3,0,0,0,1,0,1,1,38,20,58,65.52,19,22,9,5,3,15,2,25,0,0,0,12,63.16,3,75,15,65.22,252,3,3,1,48,6,2,0,0,0,0,0,6,2,0,0,0,0,0,granada,faitout-maouassa,M,1800000
67,2,1.57,0,4,50,10,4,6,0,20,0,0,0,0,0,2,0,1,0,1,0,0,0,0,7.06,27,17,0,59,0,0,0,3,3,0,1,600,98,698,85.96,458,146,44,5,4,57.14,26,34.67,0,4,0,56,70.89,28,73.68,84,71.79,1237,27,14,4,121,16,14,0,0,0,0,0,17,0,0,0,0,0,0,villarreal,yerson-mosquera,D,6500000
68,0,0.01,0,3,42.86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.71,6,2,0,2,0,0,0,6,0,1,2,179,24,203,88.18,98,82,41,3,1,16.67,6,40,0,0,0,10,33.33,0,0,10,30.3,330,1,8,2,37,7,4,0,0,0,0,0,2,0,0,0,0,0,0,barcelona,fort-hector,D,9700000
69,6,1.44,0,11,55,15,6,4,5,40,0,0,1,1,0,6,0,0,5,1,1,1,0,0,7.27,6,2,0,1,0,0,0,3,1,0,0,179,24,203,88.18,60,121,64,2,2,15.38,9,75,0,1,0,25,47.17,0,0,25,47.17,390,8,11,5,56,10,4,0,0,0,0,0,5,0,0,0,0,0,0,real-madrid,arda-guler,M,43000000
70,2,1.42,1,4,57.14,21,10,7,4,9.52,0,0,0,0,0,2,0,0,0,2,0,6,0,0,6.93,2,1,0,0,0,0,0,1,0,2,2,148,47,195,75.9,39,114,68,8,5,10.87,3,50,0,1,0,11,35.48,5,29.41,16,33.33,772,5,11,5,113,15,8,0,0,0,0,0,4,1,0,0,0,0,0,real-sociedad,sheraldo-becker,F,7300000
71,3,1.29,2,7,46.67,8,3,4,1,37.5,0,0,0,0,0,2,1,0,3,0,1,0,0,0,6.69,5,1,0,2,0,1,0,2,0,0,0,135,10,145,93.1,47,89,40,2,1,50,1,50,0,2,0,23,46,2,25,25,43.1,440,11,8,9,50,13,5,0,0,0,0,0,7,0,0,0,0,0,0,almeria,luka-romero,M,5400000
72,0,0.01,0,3,75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74,3,0,0,0,0,0,0,1,0,2,0,40,8,48,83.33,14,27,17,4,1,50,0,0,0,2,0,10,47.62,0,0,10,43.48,107,4,4,6,22,6,1,0,0,0,0,0,2,0,0,0,0,0,0,sevilla,hannibal-mejbri,M,9400000
73,0,0.86,2,7,87.5,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,23,7,0,7,0,0,0,3,1,0,0,299,59,358,83.52,155,146,77,9,2,100,26,66.67,0,3,0,32,56.14,9,56.25,41,56.16,777,2,19,4,68,12,9,0,0,0,0,0,11,1,0,0,0,0,0,sevilla,lucien-agoume,M,6200000
