id,goals,expectedGoals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,penaltyConceded,clearances,errorLeadToGoal,errorLeadToShot,ownGoals,dribbledPast,cleanSheet,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,passToAssist,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,matchesStarted,saves,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,team,name,position,value
1313,0,0.22,0,3,50,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,3,0,0,1,0,0,0,2,0,0,0,70,15,85,82.35,25,46,33,2,1,16.67,0,0,0,0,0,9,56.25,2,40,11,52.38,189,3,0,2,33,9,1,0,0,0,0,0,0,0,0,0,0,0,0,rb-leipzig,fabio-carvalho,M,17500000
1314,2,4.02,2,12,60,30,11,14,5,6.67,0,0,1,0,0,2,0,0,0,2,0,3,0,0,7.04,48,29,1,68,0,0,0,12,4,3,3,1285,204,1489,86.3,795,492,184,15,2,11.11,56,45.16,0,8,0,84,57.93,61,62.89,145,59.92,2142,25,35,9,273,32,23,0,0,0,0,0,28,2,0,0,0,0,0,rb-leipzig,mohamed-simakan,D,38000000
1315,2,0.76,0,18,58.06,14,4,4,6,14.29,0,0,0,4,0,2,0,1,1,0,1,4,0,0,7.38,58,27,0,61,1,1,0,24,5,15,8,1258,303,1561,80.59,637,701,306,70,80,26.14,69,44.23,2,6,0,87,53.05,28,56,115,53.74,2743,12,29,15,649,31,31,0,0,0,0,0,32,4,0,0,0,0,0,rb-leipzig,david-raum,D,27000000
1316,4,3.34,3,31,44.93,45,14,20,11,8.89,0,0,0,3,0,2,2,1,1,2,1,1,0,0,7.21,26,13,0,12,1,0,0,12,3,8,5,499,128,627,79.59,184,323,184,32,8,38.1,35,68.63,0,0,0,73,44.51,12,38.71,85,43.59,1454,17,15,26,241,21,17,0,0,0,0,0,17,3,0,0,0,0,0,rb-leipzig,dani-olmo,M,58000000
1317,0,0.36,1,2,100,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,20,16,0,73,0,1,0,9,5,1,0,1247,143,1390,89.71,842,406,85,7,1,100,50,47.17,0,2,0,32,59.26,54,63.53,86,61.87,1589,10,16,2,155,19,18,0,0,0,0,0,15,2,0,0,0,0,0,rb-leipzig,willi-orban,D,10900000
1318,24,22.24,22,20,36.36,121,62,34,25,19.83,3,2,1,1,0,23,1,4,5,15,2,33,66.67,0,7.35,3,5,1,14,0,0,0,6,1,11,7,332,148,480,69.17,105,234,157,35,7,21.88,7,50,0,4,0,85,43.15,24,42.86,109,43.08,2716,64,38,38,327,34,33,0,0,0,0,0,30,3,0,0,0,0,0,rb-leipzig,lois-openda,F,65000000
1319,0,1.06,1,19,70.37,21,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.12,81,19,0,26,0,0,0,32,7,2,5,1572,197,1769,88.86,707,869,361,28,4,28.57,64,60.38,1,7,0,125,55.56,23,56.1,148,55.64,2482,25,34,27,281,29,29,0,0,0,0,0,30,2,0,0,0,0,0,rb-leipzig,xaver-schlager,M,27000000
1320,1,0.75,0,17,73.91,7,3,3,1,14.29,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6.9,19,12,0,92,0,2,0,2,7,0,0,1719,155,1874,91.73,1169,552,134,4,2,40,51,43.22,0,3,0,59,71.08,32,53.33,91,63.64,2212,23,8,9,195,32,24,0,0,0,0,0,25,3,0,0,0,0,0,rb-leipzig,castello-lukeba,D,39000000
1321,11,9,8,79,51.3,71,34,20,17,15.49,1,1,0,1,0,10,1,0,1,10,7,6,100,0,7.63,27,9,0,3,0,0,0,20,4,12,11,1498,272,1770,84.63,331,1176,762,75,9,25,30,55.56,1,3,0,133,40.67,9,37.5,142,40.46,2377,27,23,79,561,32,26,0,0,0,0,0,18,1,0,0,0,0,0,bayer-04-leverkusen,florian-wirtz,F,124000000
1322,2,3.06,1,4,30.77,18,6,5,7,11.11,0,0,0,0,0,2,0,0,1,1,0,1,0,0,6.87,10,2,0,1,0,0,0,4,0,2,3,122,29,151,80.79,45,77,45,9,0,0,5,71.43,0,1,0,21,38.18,8,44.44,29,39.73,476,7,8,13,61,23,5,0,0,0,0,0,3,0,0,0,0,0,0,bayer-04-leverkusen,adam-hlozek,F,18500000
1323,1,2.33,2,26,48.15,39,10,15,14,2.56,1,0,0,11,1,0,1,0,0,1,2,1,0,9.09,7.36,26,14,0,19,0,0,0,9,5,10,4,608,149,757,80.32,239,412,221,56,43,33.86,45,51.14,3,5,0,87,56.49,10,66.67,97,57.4,1416,35,12,19,311,23,16,0,0,0,0,0,18,2,0,0,0,0,0,1-fsv-mainz-05,nadiem-amiri,M,8199999
1324,14,15.54,16,46,52.27,80,34,29,17,17.5,4,4,0,0,0,14,0,1,2,11,3,18,100,0,7.36,6,0,0,13,0,0,0,3,0,8,8,273,101,374,72.99,65,208,125,22,0,0,10,62.5,0,2,0,68,44.16,28,56,96,47.06,1563,17,16,30,248,23,18,0,0,0,0,0,12,1,0,0,0,0,0,bayer-04-leverkusen,victor-okoh-boniface,F,49000000
1325,5,5.94,7,18,51.43,60,25,11,24,8.33,0,0,2,0,0,3,2,0,1,4,0,13,0,0,7.47,20,8,0,4,0,0,0,14,2,17,7,1154,211,1365,84.54,337,846,489,81,29,23.02,55,83.33,2,3,0,57,47.9,2,20,59,45.74,2214,19,14,17,386,32,26,0,0,0,0,0,19,1,0,0,0,0,0,bayer-04-leverkusen,jonas-hofmann,F,7300000
1326,0,0.95,1,13,81.25,12,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.16,34,24,0,50,0,3,0,7,7,2,1,1785,168,1953,91.4,879,906,311,9,0,0,69,57.02,0,4,0,51,56.04,40,50,91,53.22,2084,4,25,7,202,28,23,0,0,0,0,0,18,1,0,0,0,0,0,bayer-04-leverkusen,edmond-tapsoba,D,48000000
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,0,0,0,18,1,1,0,1,15,0,0,543,173,716,75.84,497,46,12,0,0,0,104,38.66,0,2,0,1,50,8,88.89,9,81.82,2970,1,0,0,181,33,33,78,0,0,51,27,23,1,8,13,13,24,0,bayer-04-leverkusen,lukas-hradecky,G,2700000
1328,1,0.62,0,23,57.5,5,1,4,0,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.08,30,27,0,39,0,1,0,11,7,1,0,1219,149,1368,89.11,570,649,277,10,0,0,37,53.62,0,3,0,60,50.42,23,57.5,83,52.2,1812,7,17,15,200,22,21,0,0,0,0,0,14,0,0,0,0,0,0,bayer-04-leverkusen,odilon-kossounou,D,31000000
1329,10,5.66,1,20,46.51,71,23,28,20,14.08,0,0,1,18,2,7,3,0,9,1,3,3,0,11.11,7.75,45,22,0,35,0,0,0,25,13,18,13,1522,223,1745,87.22,613,964,535,79,55,27.23,34,47.22,1,1,0,91,53.85,12,38.71,103,51.5,2785,26,14,18,481,33,31,0,0,0,0,0,22,1,0,0,0,0,0,bayer-04-leverkusen,alejandro-grimaldo,M,44000000
1330,4,2.05,2,5,55.56,26,10,11,5,15.38,0,0,0,0,0,4,0,2,1,1,0,1,0,0,7.17,19,23,0,95,0,1,0,11,12,1,1,2069,116,2185,94.69,1122,947,242,5,0,0,53,60.23,0,6,0,28,35.9,62,72.09,90,54.88,2632,4,33,5,144,31,30,0,0,0,0,0,20,1,0,0,0,0,0,bayer-04-leverkusen,jonathan-tah,D,28000000
1331,2,1.72,2,2,100,14,7,4,3,14.29,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6.95,15,19,0,52,0,0,0,5,2,0,0,1118,71,1189,94.03,641,478,152,3,1,50,40,61.54,0,5,0,25,59.52,41,58.57,66,58.93,1398,8,12,2,84,22,16,0,0,0,0,0,19,2,0,0,0,0,0,fc-bayern-munchen,matthijs-de-ligt,D,58000000
1332,4,5.18,5,41,40.59,38,10,23,5,10.53,0,0,0,1,0,4,0,1,0,3,1,4,0,0,6.93,35,11,0,14,1,1,0,32,2,12,6,910,227,1137,80.04,342,593,324,51,25,40.32,42,58.33,0,5,0,129,41.88,24,32,153,39.95,2614,53,33,58,475,33,30,0,0,0,0,0,41,7,0,0,0,0,0,sv-werder-bremen,romano-schmid,M,14300000
1333,12,12.86,13,5,31.25,58,29,22,7,20.69,3,3,0,0,0,12,0,3,2,7,0,14,100,0,7.1,8,2,0,26,0,0,0,6,3,7,8,425,207,632,67.25,129,297,174,36,1,20,21,63.64,0,1,0,56,46.67,80,40.2,136,42.63,2405,44,28,24,302,31,29,0,0,0,0,0,33,3,0,0,0,0,0,borussia-dortmund,niclas-fullkrug,F,16100000
1334,3,4.4,6,7,53.85,40,11,17,12,7.5,0,0,1,0,0,3,0,2,0,1,2,2,0,0,6.91,52,23,0,51,0,0,0,32,4,4,1,764,254,1018,75.05,426,342,151,25,4,40,35,37.23,0,5,1,96,49.74,65,63.73,161,54.58,2334,39,49,14,304,30,26,0,0,0,0,0,34,5,0,0,0,0,0,sv-werder-bremen,jens-stage,M,9300000
1335,2,4.54,7,23,63.89,26,12,10,4,7.69,0,0,0,0,0,2,0,1,0,1,0,2,0,0,6.82,17,7,0,6,0,0,0,8,1,2,2,228,43,271,84.13,79,153,93,17,4,36.36,5,71.43,1,1,0,47,49.47,15,60,62,51.67,754,7,10,18,103,27,7,0,0,0,0,0,16,3,0,0,0,0,0,fc-bayern-munchen,eric-maxim-choupo-moting,M,1900000
1336,3,3.8,1,50,50,44,13,16,15,6.82,0,0,0,0,0,3,0,2,1,0,1,4,0,0,7.06,64,20,0,39,0,0,0,22,4,8,7,855,278,1133,75.46,405,477,242,37,27,32.93,49,49,0,5,0,153,53.31,23,35.94,176,50.14,2639,39,29,34,511,30,30,0,0,0,0,0,37,8,0,0,0,0,0,sv-werder-bremen,mitchell-weiser,M,5400000
1338,1,0.77,1,2,100,10,3,5,2,10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7.16,37,45,0,68,1,1,0,12,6,1,1,1982,149,2131,93.01,1306,676,155,8,0,0,54,54,0,3,0,41,53.95,75,71.43,116,64.09,1970,2,19,5,163,25,22,0,0,0,0,0,23,5,0,0,0,0,0,fc-bayern-munchen,min-jae-kim,D,46000000
1339,1,2.24,3,17,40.48,31,5,16,10,3.23,0,0,0,1,0,1,0,0,1,0,1,2,0,0,6.76,42,13,0,6,0,0,0,24,0,5,2,648,129,777,83.4,315,343,177,26,10,25,28,45.9,0,9,0,90,49.18,6,27.27,96,46.83,1612,31,34,11,240,29,19,0,0,0,0,0,18,5,0,0,0,0,0,sv-werder-bremen,leonardo-bittencourt,M,2700000
1340,2,0.98,0,70,59.83,13,4,5,4,15.38,0,0,0,0,0,1,1,0,1,1,0,0,0,0,7.1,47,26,1,38,0,1,0,23,5,3,5,1290,161,1451,88.9,635,665,356,38,10,32.26,7,25,1,0,0,137,55.69,14,60.87,151,56.13,2067,20,16,24,322,29,24,0,0,0,0,0,27,3,0,0,0,0,0,fc-bayern-munchen,alphonso-davies,D,49000000
1341,0,0.87,1,12,52.17,12,3,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.05,32,20,0,23,1,0,0,8,6,5,3,773,87,860,89.88,317,459,242,15,3,15.79,17,58.62,0,3,0,55,61.8,19,47.5,74,57.36,1197,11,10,6,146,19,15,0,0,0,0,0,13,3,0,0,0,0,0,fc-bayern-munchen,noussair-mazraoui,D,29000000
1342,36,30.63,27,24,44.44,146,67,42,37,24.66,5,5,0,4,1,33,3,8,6,22,4,13,100,25,7.76,13,6,0,14,0,0,0,12,8,13,8,458,164,622,73.63,131,335,230,31,8,25.81,51,61.45,0,2,0,76,44.19,30,46.88,106,44.92,2843,39,10,45,312,32,32,0,0,0,0,0,32,7,0,0,0,0,0,fc-bayern-munchen,harry-kane,F,109000000
1343,10,7.9,10,87,59.59,58,21,15,22,17.24,0,0,0,0,0,9,1,1,2,7,2,2,0,0,7.49,40,16,0,3,0,0,0,22,0,12,6,611,135,746,81.9,156,456,306,42,1,9.09,5,50,0,2,0,166,51.55,7,36.84,173,50.73,1766,39,26,51,333,24,20,0,0,0,0,0,18,3,0,0,0,0,0,fc-bayern-munchen,jamal-musiala,M,126000000
1344,8,10.94,8,93,58.86,73,28,22,23,10.96,0,0,0,6,0,7,1,0,7,1,4,10,0,0,7.65,15,7,0,2,0,0,0,15,7,16,11,841,155,996,84.44,205,663,431,73,27,31.4,22,75.86,1,4,0,129,46.57,3,60,132,46.81,2142,21,26,42,399,27,25,0,0,0,0,0,21,5,0,0,0,0,0,fc-bayern-munchen,leroy-sane,M,66000000
1345,12,12.78,8,12,42.86,80,38,25,17,15,6,5,1,12,1,11,1,2,1,9,2,18,83.33,8.33,7.31,8,4,0,22,0,0,0,8,0,12,9,517,262,779,66.37,179,382,196,59,44,27.67,36,49.32,1,9,0,38,45.78,21,33.33,59,40.41,2710,18,6,17,470,33,32,0,0,0,0,0,42,8,0,0,0,0,0,sv-werder-bremen,marvin-ducksch,F,8300000
1346,1,0.62,0,5,100,5,1,3,1,20,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.88,37,24,1,96,0,0,0,15,7,0,0,1524,212,1736,87.79,1095,433,115,6,4,17.39,87,52.1,0,4,1,57,65.52,44,61.97,101,63.92,2583,15,15,2,255,31,30,0,0,0,0,0,31,5,0,0,0,0,0,sv-werder-bremen,anthony-jung,D,965000
1347,1,1.14,1,10,45.45,25,7,10,8,4,0,0,0,3,0,0,1,0,0,1,0,2,0,0,7.42,45,14,0,24,1,0,0,13,6,11,6,1812,172,1984,91.33,774,1103,533,72,65,33.33,90,70.31,0,1,1,78,60,6,30,84,56,2185,24,11,16,363,28,27,0,0,0,0,0,26,5,0,0,0,0,0,fc-bayern-munchen,joshua-kimmich,M,54000000
1348,3,2.76,3,29,47.54,34,8,15,11,8.82,0,0,0,0,0,2,1,0,1,2,3,1,0,0,7.27,12,2,0,4,0,0,0,8,2,4,3,507,70,577,87.87,125,398,240,29,16,26.67,12,70.59,0,1,0,60,46.88,6,54.55,66,47.48,1123,19,6,22,199,17,15,0,0,0,0,0,11,0,0,0,0,0,0,fc-bayern-munchen,kingsley-coman,M,43000000
1349,6,4.98,2,13,61.9,56,15,22,19,10.71,0,0,0,0,0,5,1,1,2,3,1,2,0,0,7.41,41,31,0,41,0,1,0,30,4,10,7,1547,184,1731,89.37,727,823,398,33,3,30,62,59.62,1,3,0,67,47.18,37,56.06,104,50,2242,14,23,14,231,30,25,0,0,0,0,0,34,5,0,0,0,0,0,fc-bayern-munchen,leon-goretzka,M,20000000
1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83,0,0,0,6,0,0,0,0,1,0,0,150,59,209,71.77,125,25,7,0,0,0,40,40.4,0,0,0,0,0,3,100,3,100,630,0,0,0,60,7,7,22,2,0,12,9,14,3,4,3,3,7,0,sv-werder-bremen,jiri-pavlenka,G,1500000
1351,2,1.72,0,3,75,6,3,2,1,33.33,0,0,0,0,0,2,0,0,1,1,0,0,0,0,6.84,31,17,0,56,0,0,0,15,3,1,1,1056,207,1263,83.61,727,336,103,6,7,35,115,51.57,0,2,0,38,58.46,39,46.99,77,52.03,1921,5,9,2,242,23,21,0,0,0,0,0,34,6,0,0,0,0,0,sv-werder-bremen,milos-veljkovic,D,4099999
1352,1,0.25,0,5,83.33,7,1,5,1,14.29,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.05,53,35,1,127,0,0,0,12,6,0,0,926,141,1067,86.79,710,217,61,1,1,25,89,53.61,0,6,0,73,60.83,42,50.6,115,56.65,2198,17,31,5,171,25,25,0,0,0,0,0,29,3,0,0,0,0,0,sv-werder-bremen,marco-friedl,D,8000000
1353,0,1.31,2,2,66.67,19,4,9,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.64,1,0,0,1,0,0,0,3,0,0,0,67,36,103,65.05,17,50,30,5,0,0,0,0,0,0,0,12,40,29,50,41,46.59,416,9,9,5,64,22,3,0,0,0,0,0,9,0,0,0,0,0,0,sv-werder-bremen,dawid-kownacki,F,2100000
1354,0,0.64,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,14,9,0,33,1,0,0,6,1,1,0,228,78,306,74.51,140,88,32,2,0,0,20,44.44,0,0,0,19,63.33,26,65,45,64.29,591,5,5,0,88,7,7,0,0,0,0,0,13,1,0,0,0,0,0,sv-werder-bremen,amos-pieper,D,3900000
1355,0,0.36,0,8,42.11,12,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81,64,41,0,55,0,0,0,40,2,3,3,744,153,897,82.94,422,323,122,15,1,25,47,56.63,0,6,0,89,48.9,12,29.27,101,45.29,1803,17,35,9,194,32,20,0,0,0,0,0,24,4,0,0,0,0,0,sv-werder-bremen,senne-lynen,M,6300000
1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71,1,0,0,6,1,1,0,0,4,0,0,276,62,338,81.66,257,19,4,1,0,0,38,39.18,0,1,0,1,100,1,100,2,100,990,0,0,0,62,11,11,19,1,0,9,10,11,1,3,5,5,4,1,fc-bayern-munchen,sven-ulreich,G,725000
1357,7,3.72,2,37,56.06,43,18,12,13,16.28,0,0,0,0,0,7,0,2,0,5,3,3,0,0,6.98,12,6,0,6,0,0,0,2,2,6,5,323,57,380,85,105,226,141,12,8,44.44,7,77.78,0,2,0,64,43.84,14,51.85,78,45.09,1040,15,18,33,176,30,6,0,0,0,0,0,15,2,0,0,0,0,0,fc-bayern-munchen,mathys-tel,F,41000000
1358,1,1.65,2,6,60,11,4,6,1,9.09,0,0,0,0,0,1,0,1,0,0,0,2,0,0,6.96,34,19,1,52,1,2,0,14,5,1,0,1665,131,1796,92.71,955,711,206,6,1,33.33,62,65.96,0,1,1,48,53.33,42,60.87,90,56.6,1768,8,22,4,153,25,19,0,0,0,0,0,25,3,0,0,0,0,0,fc-bayern-munchen,dayot-upamecano,D,41000000
1359,0,1.01,1,23,51.11,17,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.98,56,18,0,11,1,1,0,30,4,6,3,1207,131,1338,90.21,512,704,371,25,9,29.03,22,61.11,0,3,0,94,50,12,37.5,106,48.18,1770,15,28,17,230,29,18,0,0,0,0,0,21,4,0,0,0,0,0,fc-bayern-munchen,konrad-laimer,M,29000000
1360,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,2,0,0,0,3,3,6,50,3,0,0,0,0,0,0,0,0,0,0,1,33.33,0,0,1,33.33,31,0,0,0,6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,sv-werder-bremen,oliver-burke,F,965000
1361,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,2,0,0,0,0,0,0,1,0,0,0,3,4,7,42.86,2,1,0,0,0,0,1,100,0,0,0,3,60,0,0,3,60,21,0,0,0,11,3,0,0,0,0,0,0,2,0,0,0,0,0,0,sv-werder-bremen,opitz-leon,M,580000
1362,5,5.99,6,11,57.89,36,14,11,11,13.89,0,0,1,0,0,5,0,1,0,4,1,15,0,0,7.22,26,3,1,6,0,0,0,22,2,17,9,563,156,719,78.3,136,439,299,52,12,21.82,18,50,1,0,0,58,48.33,30,52.63,88,49.72,1680,21,12,23,268,31,20,0,0,0,0,0,16,6,0,0,0,0,0,fc-bayern-munchen,thomas-muller,M,7400000
1363,0,0.54,0,9,69.23,8,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.06,32,20,0,64,0,0,0,15,6,1,0,1140,124,1264,90.19,717,427,121,7,4,50,85,62.96,0,2,1,62,59.05,31,41.33,93,51.67,1813,23,21,6,155,21,21,0,0,0,0,0,15,3,0,0,0,0,0,lazio,mario-gila-fuentes,D,18500000
1364,0,0.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,0,0,0,4,0,0,0,1,0,0,0,8,4,12,66.67,5,3,2,0,0,0,0,0,0,0,0,2,66.67,4,50,6,54.55,65,2,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,salernitana,dylan-bronn,D,1200000
1365,0,0.02,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,1,1,0,4,0,0,0,0,1,0,0,191,47,238,80.25,180,11,1,0,0,0,49,52.13,0,0,0,1,100,3,100,4,100,630,1,0,0,48,7,7,16,0,0,8,8,6,2,2,3,3,5,0,napoli,pierluigi-gollini,G,4200000
1366,3,4.89,3,4,57.14,35,11,16,8,8.57,1,1,1,2,0,3,0,0,2,1,1,15,100,0,6.81,1,2,0,5,0,0,0,9,1,2,1,118,45,163,72.39,49,71,44,19,2,28.57,3,50,0,3,0,23,35.94,21,40.38,44,37.93,1212,18,22,8,83,23,14,0,0,0,0,0,23,1,0,0,0,0,0,cagliari,gianluca-lapadula,F,1400000
1367,0,0.11,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.79,5,0,0,2,0,0,0,2,0,0,1,99,18,117,84.62,43,63,25,8,7,38.89,10,66.67,0,1,0,15,60,2,50,17,58.62,272,10,1,3,38,8,3,0,0,0,0,0,2,0,0,0,0,0,0,juventus,hans-nicolussi-caviglia,M,3100000
1368,3,2.67,4,1,50,13,7,4,2,23.08,0,0,0,0,0,3,0,1,1,1,1,2,0,0,6.71,6,0,0,4,0,0,0,2,0,1,0,82,49,131,62.6,31,51,28,5,0,0,2,66.67,0,0,0,23,42.59,25,37.31,48,39.67,699,17,11,19,104,15,6,0,0,0,0,0,11,2,0,0,0,0,0,salernitana,simy,F,545000
1369,2,1.34,0,2,66.67,4,2,1,1,50,1,1,0,0,0,2,0,0,0,2,0,0,100,0,6.84,21,4,1,77,0,0,0,7,2,0,0,461,114,575,80.17,346,116,33,0,1,50,47,45.19,0,5,0,41,62.12,38,71.7,79,66.39,1264,20,20,0,127,18,14,0,0,0,0,0,24,2,0,0,0,0,0,cagliari,yerry-mina,D,2800000
1370,4,1.58,0,16,48.48,21,7,8,6,19.05,0,0,0,3,1,2,2,0,0,4,1,2,0,33.33,6.86,7,4,0,2,0,0,0,3,0,2,1,145,32,177,81.92,54,95,58,12,4,28.57,7,70,0,1,0,33,45.83,8,42.11,41,45.05,588,10,11,10,100,18,5,0,0,0,0,0,9,4,0,0,0,0,0,monza,daniel-maldini,F,6400000
1371,0,0.07,0,1,33.33,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,9,11,1,29,0,0,0,7,0,0,0,246,46,292,84.25,180,66,12,1,0,0,7,24.14,0,1,0,11,44,10,34.48,21,38.89,611,1,3,2,55,11,5,0,0,0,0,0,16,4,0,0,0,0,0,salernitana,pellegrino-marco,D,3400000
1372,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,9,3,0,15,0,1,0,2,1,0,0,191,32,223,85.65,141,50,19,1,0,0,8,38.1,0,0,0,12,57.14,6,42.86,18,51.43,397,2,5,2,38,7,4,0,0,0,0,0,10,1,0,0,0,0,0,frosinone,kevin-bonifazi,D,1900000
1374,2,0.44,1,1,50,6,2,3,1,33.33,0,0,1,0,0,1,1,1,0,1,0,0,0,0,6.66,10,4,0,27,1,1,1,3,0,0,0,411,58,469,87.63,277,134,26,1,0,0,19,48.72,0,4,0,13,44.83,9,56.25,22,48.89,525,2,10,2,66,14,4,0,0,0,0,0,8,2,0,0,0,0,0,roma,dean-huijsen,D,13200000
1375,0,0.14,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,0,0,0,0,0,0,0,0,0,0,0,8,3,11,72.73,2,6,3,0,0,0,0,0,0,0,0,2,50,1,33.33,3,42.86,41,2,0,1,8,3,0,0,0,0,0,0,2,0,0,0,0,0,0,genoa,fini-seydou,M,1400000
1376,0,0.03,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,21,2,23,91.3,7,14,7,0,0,0,0,0,0,0,0,0,0,1,50,1,33.33,24,0,1,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,genoa,pablo-galdames,M,1400000
1377,0,0.38,0,3,50,5,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.92,23,30,0,38,0,1,0,3,2,0,1,460,117,577,79.72,283,185,70,13,8,66.67,35,36.46,0,4,0,30,57.69,25,54.35,55,56.12,1180,4,13,3,145,20,14,0,0,0,0,0,13,4,0,0,0,0,0,genoa,alessandro-vogliacco,D,1900000
1380,3,5.47,11,5,27.78,27,13,8,6,11.11,2,1,0,1,0,3,0,1,1,1,1,2,50,0,6.51,6,1,0,0,0,0,0,1,0,0,0,114,41,155,73.55,43,72,44,8,1,33.33,4,66.67,0,2,0,19,41.3,10,27.78,29,35.37,827,10,8,9,89,20,8,0,0,0,0,0,18,2,0,0,0,0,0,frosinone,kaio-jorge,F,3900000
1381,0,0.02,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,0,0,0,1,1,0,0,0,0,1,0,33,4,37,89.19,18,16,5,3,1,25,0,0,0,2,0,0,0,0,0,0,0,53,0,1,0,11,4,0,0,0,0,0,0,2,0,0,0,0,0,0,monza,giulio-donati,D,290000
1382,0,0.17,0,6,24,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6,17,2,0,13,0,0,1,5,1,2,2,289,75,364,79.4,111,182,82,12,4,12.5,12,37.5,0,4,0,26,42.62,8,34.78,34,40.48,987,4,8,4,157,21,10,0,0,0,0,0,18,2,0,0,0,0,0,salernitana,zanoli-alessandro,D,5500000
1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,1,1,0,2,0,0,0,0,0,0,0,27,11,38,71.05,20,7,1,0,0,0,1,50,0,1,0,1,50,8,72.73,9,69.23,46,0,1,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,fiorentina,comuzzo-pietro,D,4099999
1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79,1,1,0,21,0,0,0,1,3,0,0,509,312,821,62,390,119,30,0,0,0,197,38.86,0,3,0,5,83.33,4,100,9,90,2789,4,0,0,314,31,31,79,3,0,52,24,51,4,12,6,6,22,0,cagliari,simone-scuffet,G,2300000
